player_id;list_tournaments
P-95279;1938
P-49773;1934
P-78318;1994
P-95996;2006
P-92960;1998
P-62944;1986
P-15649;1986
P-53019;1966
P-10165;1990
P-37402;2002
P-39460;2010
P-06750;2022
P-47824;1986
P-27894;2014
P-52873;2019
P-36400;2014
P-01224;1990
P-83934;2014
P-63416;1998
P-72379;1990
P-56584;2006
P-93680;1982
P-52963;1990
P-63984;2019
P-94825;1998
P-28651;1962
P-86650;2006
P-35093;1995
P-99817;2018
P-54250;1991
P-96547;2018
P-52437;2006
P-20640;1982
P-32999;2019
P-77758;2015
P-54839;2019
P-32041;2019
P-97902;1994
P-30579;2003
P-67273;1966
P-74624;2007
P-24770;2010
P-43351;2003
P-37385;1970
P-99794;1970
P-42749;1990
P-70253;1978
P-00111;2006
P-46176;2018
P-22507;2002
P-91649;2006
P-08232;1991
P-70203;1991
P-95383;1970
P-91215;1970
P-96162;2006
P-96937;2014
P-72487;1994
P-21000;2002
P-09579;2002
P-24268;1966
P-73306;2018
P-15697;1950
P-50033;1966
P-59103;2015
P-85178;1998
P-07928;2010
P-53238;1934
P-72305;2010
P-32071;1994
P-73258;2018
P-83367;2018
P-13758;2018
P-76961;1958
P-32294;1998
P-12049;1986
P-53921;2015
P-69171;1958
P-23820;1934
P-72710;2018
P-25911;1950
P-33280;2018
P-05289;2022
P-34205;2018
P-74863;2002
P-64102;2010
P-94202;2014
P-39902;2018
P-45956;2002
P-77314;1962
P-16644;1962
P-85775;1974
P-59802;2010
P-12551;1994
P-93168;1966
P-82734;2014
P-32798;2010
P-01019;2019
P-66615;2002
P-32279;2006
P-61271;1966
P-06370;1994
P-66734;1966
P-49309;2002
P-41724;1998
P-33623;1998
P-60225;1966
P-16505;2019
P-58909;2019
P-94089;1966
P-77133;2011
P-14628;1990
P-94271;2022
P-64954;2003
P-87214;1934
P-80262;2002
P-34458;2022
P-07140;1986
P-72373;1982
P-82312;1958
P-54948;1958
P-94005;1934
P-79456;1958
P-62344;1998
P-15892;1938
P-29621;2002
P-02141;2003
P-97813;2003
P-99905;1998
P-53590;2002
P-11865;1934
P-91403;1995
P-30651;2006
P-33115;2014
P-40666;2006
P-92656;1958
P-05061;1986
P-60016;2014
P-57452;1995
P-07870;2014
P-18907;2018
P-46140;1986
P-12682;1962
P-74565;1978
P-37708;1938
P-61240;1978
P-95194;2003
P-56708;2003
P-01929;2007
P-47815;2018
P-89867;2019
P-48596;2019
P-47998;1962
P-33095;1950
P-26858;2006
P-02071;2022
P-17943;2022
P-18197;1999
P-58969;1938
P-76468;2022
P-51539;1982
P-57606;2010
P-71260;1990
P-02559;2018
P-05450;2018
P-47763;1958
P-17219;2003
P-15139;2007
P-56580;1990
P-59199;2014
P-99082;1970
P-69793;2018
P-67521;1982
P-47437;1930
P-12322;2003
P-87661;2014
P-19745;2019
P-38767;1934
P-90145;2010
P-79578;2002
P-61846;1994
P-49074;1995
P-71630;1934
P-85884;1934
P-85265;1991
P-96877;1958
P-68761;1995
P-63865;2018
P-12357;2007
P-04980;2019
P-76722;1999
P-84269;2022
P-38007;2007
P-46683;2007
P-85483;2007
P-84524;2010
P-95900;2006
P-57931;1982
P-64597;2018
P-18383;2018
P-51336;2006
P-22351;1994
P-99096;2015
P-91291;2018
P-05425;2006
P-58983;1934
P-87641;1986
P-28298;1974
P-77922;1938
P-78605;1982
P-06935;2002
P-59945;1938
P-94511;2002
P-14962;1962
P-89690;1999
P-01608;1991
P-62533;1966
P-24113;2019
P-75062;1998
P-71162;1950
P-37461;1998
P-14976;1934
P-30405;2022
P-06095;1982
P-57839;1990
P-26474;2002
P-80833;2007
P-27678;2002
P-63924;1998
P-01864;1962
P-61672;1998
P-64056;2022
P-09142;1934
P-83591;1994
P-63312;2014
P-77335;2014
P-47230;2019
P-64922;2002
P-64823;1999
P-99407;2010
P-83544;2002
P-58097;2019
P-63421;2003
P-63581;2003
P-98173;1994
P-68960;2015
P-48604;2007
P-93402;1990
P-80017;2015
P-41858;2019
P-71462;2015
P-68017;2007
P-09412;1994
P-20979;1958
P-00212;2002
P-66691;1930
P-89509;1962
P-61814;1994
P-60914;2002
P-63024;1994
P-39599;1962
P-23564;2019
P-03960;2002
P-70512;1994
P-84190;2022
P-70832;1950
P-47473;1938
P-83945;1962
P-27897;1962
P-68611;1990
P-19914;2022
P-50189;1962
P-65099;1930
P-49357;1970
P-35338;2019
P-64288;1982
P-50233;1978
P-37018;2019
P-58711;1998
P-45480;2003
P-63360;2014
P-40996;1986
P-91562;1978
P-22344;1986
P-70308;2002
P-79943;1998
P-93118;1954
P-89217;2022
P-62843;1950
P-81717;1950
P-44010;1930
P-93850;1962
P-11878;2022
P-38799;2018
P-20467;2022
P-63458;1995
P-21441;1930
P-68768;2014
P-70847;1954
P-75924;2018
P-27040;1974
P-71342;1990
P-74878;1930
P-71113;2010
P-62232;1970
P-77834;1970
P-39619;1974
P-77068;2014
P-12051;2015
P-52493;1938
P-22822;1962
P-10953;2006
P-69064;2010
P-63462;1974
P-33400;2010
P-77301;2018
P-57162;1934
P-97008;2006
P-94317;2022
P-75744;2019
P-56486;1930
P-71680;1954
P-33618;1990
P-65749;2006
P-46061;1998
P-61860;1982
P-18615;1930
P-75836;1998
P-25199;2003
P-75377;1998
P-23605;2019
P-38384;1954
P-91350;2022
P-23555;1950
P-22793;1998
P-63160;1990
P-55143;2019
P-39237;1995
P-90888;1990
P-23968;1999
P-69817;1990
P-62720;1974
P-04393;2002
P-79263;1999
P-62267;1930
P-20482;2022
P-89657;1950
P-27862;1999
P-71616;1986
P-51872;1930
P-25067;1990
P-76459;1990
P-36850;2006
P-44978;1990
P-80365;1991
P-95497;1938
P-08403;1991
P-19165;2006
P-68132;2007
P-43486;1970
P-21644;1934
P-90087;2006
P-21553;2014
P-14531;1934
P-05474;1995
P-32477;1962
P-01978;2010
P-76340;1986
P-49130;1986
P-23718;1986
P-45323;1998
P-88196;1982
P-24924;2011
P-96178;1994
P-88012;1986
P-62568;1974
P-53400;1962
P-45695;1982
P-01529;1966
P-06477;1938
P-34887;1966
P-98512;1998
P-44448;1994
P-09067;1962
P-78836;2010
P-00875;2014
P-63420;1998
P-81648;1994
P-05818;1998
P-55273;1930
P-78976;1962
P-51339;1954
P-93318;1990
P-17336;1982
P-46403;2006
P-60046;2019
P-02292;1958
P-28894;1990
P-92628;2018
P-77877;2007
P-22982;1986
P-91065;1991
P-25739;2007
P-44826;2015
P-49790;1954
P-89408;1995
P-80628;1974
P-46604;1982
P-58483;1991
P-20647;1990
P-21663;1994
P-53023;1954
P-80182;1978
P-76331;2019
P-37913;2010
P-92333;1934
P-48720;1962
P-91963;1974
P-57682;1990
P-43378;1938
P-87221;2006
P-00036;1974
P-86004;2018
P-30750;1934
P-67329;1990
P-51677;1982
P-41995;1991
P-64409;2003
P-47227;1994
P-03038;2002
P-66123;2002
P-11588;2018
P-25776;2014
P-00506;1950
P-82747;1994
P-06103;1958
P-06678;2014
P-15973;1982
P-05845;2002
P-56908;1930
P-78308;1994
P-39055;1962
P-30486;2010
P-54804;2010
P-66477;2010
P-81554;1930
P-25428;2014
P-08459;1930
P-76790;1994
P-47415;2010
P-67668;2022
P-49535;2019
P-80867;2003
P-99681;2002
P-34571;2015
P-42768;2019
P-77946;2015
P-58374;1990
P-58212;2002
P-50171;1994
P-49099;1982
P-48737;2018
P-33325;2022
P-42042;1999
P-10829;2010
P-21609;1990
P-66078;1958
P-28281;1998
P-52938;1990
P-20971;2014
P-23450;1982
P-50519;2002
P-49949;1991
P-66785;2003
P-14903;1991
P-33779;2015
P-45537;2011
P-60653;1999
P-12441;1991
P-87073;1950
P-16803;2003
P-10808;1954
P-61491;2015
P-19073;2014
P-96930;2002
P-28747;1974
P-64295;2011
P-74361;1982
P-85929;2014
P-58072;1982
P-57417;2022
P-56818;1994
P-45370;1974
P-89410;1999
P-89545;1991
P-96566;2002
P-40008;1995
P-00740;1938
P-85432;2002
P-98700;2011
P-19366;2018
P-15746;1950
P-44340;2006
P-35817;1950
P-59548;2002
P-53821;2002
P-18995;1991
P-22223;1970
P-26019;1950
P-36470;1999
P-31691;1991
P-23016;1999
P-18200;2006
P-84659;1982
P-39332;1962
P-13470;1934
P-32663;2019
P-93187;2019
P-86048;1999
P-10882;1962
P-88898;2019
P-57962;2019
P-84182;1991
P-05935;1986
P-76027;2003
P-85630;2022
P-34709;2002
P-03503;1958
P-04731;2002
P-26438;2015
P-60897;2003
P-16571;2002
P-80695;1994
P-60980;1934
P-29081;1934
P-99214;1934
P-82202;1958
P-92867;1974
P-58047;1938
P-31606;2018
P-21159;1986
P-34354;1982
P-05681;1962
P-86518;1934
P-49366;1966
P-83705;1958
P-44025;1954
P-37684;1934
P-55225;1958
P-89521;1974
P-44699;2022
P-65512;2022
P-86811;2006
P-95816;1962
P-61854;1990
P-98986;2006
P-89305;2014
P-33390;2018
P-66969;2022
P-31850;1990
P-74741;1991
P-81067;2014
P-11042;1999
P-35173;2018
P-88869;2018
P-52361;1999
P-69641;2010
P-96789;1934
P-72591;1990
P-01062;2007
P-61834;1966
P-83421;2014
P-19995;1938
P-87266;2018
P-51705;2010
P-20882;2011
P-50928;1991
P-56897;2006
P-95229;1991
P-95935;2019
P-46447;2011
P-15690;1995
P-82188;2019
P-94928;2014
P-73455;2022
P-86314;1970
P-55739;2006
P-15134;2006
P-38660;1934
P-15806;1950
P-60585;2015
P-52233;1938
P-99247;2015
P-89666;1938
P-82447;2022
P-82534;2011
P-29462;2010
P-50344;1986
P-27120;2007
P-69603;2015
P-54562;2015
P-10543;1995
P-77382;2022
P-46124;1995
P-98697;1986
P-26025;1998
P-82532;2018
P-42194;1950
P-88425;1974
P-95542;1966
P-54098;1978
P-71521;1986
P-93788;1978
P-85860;2018
P-89389;2019
P-27461;1999
P-15678;1998
P-40936;2007
P-93253;1954
P-03879;2010
P-62322;1930
P-80307;1994
P-21011;1970
P-08703;1990
P-20827;1994
P-67779;1999
P-93337;2002
P-26609;2002
P-18602;2015
P-99108;1999
P-99203;1995
P-79620;1950
P-57382;2015
P-95763;2022
P-55801;1991
P-81755;1954
P-08028;2006
P-63012;1994
P-08365;2006
P-60766;2002
P-28307;2015
P-11668;1982
P-54517;2022
P-22277;2007
P-92120;1938
P-89866;1954
P-03144;2018
P-74519;1998
P-24978;2014
P-86932;1930
P-44446;1950
P-68438;1974
P-42669;1934
P-78748;2007
P-26953;2022
P-90807;2010
P-03175;1938
P-04060;1978
P-35214;1982
P-14537;2003
P-86943;2002
P-30306;2002
P-65144;2018
P-26796;1930
P-03367;2018
P-66957;1994
P-91633;1995
P-99771;1998
P-71420;2006
P-00573;1999
P-01806;1994
P-78239;1999
P-29080;2006
P-20969;2006
P-48890;1991
P-47506;1998
P-50674;2007
P-62964;2015
P-47686;2015
P-34796;2015
P-71285;2018
P-69801;1938
P-75820;2022
P-03139;1999
P-22492;2006
P-50248;1930
P-92339;1990
P-92520;2018
P-54977;2015
P-91308;2002
P-88716;2002
P-23859;2011
P-98745;1970
P-45221;2010
P-20564;2022
P-00064;2011
P-92892;2006
P-68823;1982
P-13547;2007
P-45408;1986
P-85744;2015
P-33304;2007
P-09085;1934
P-38110;2011
P-03090;1994
P-66882;2007
P-56947;1998
P-13613;2022
P-44682;2010
P-88749;1991
P-21434;2006
P-82971;1958
P-46630;1962
P-47906;2018
P-59702;2010
P-09646;2011
P-76592;1982
P-12511;2002
P-34915;2022
P-35661;1962
P-05159;1938
P-74111;2022
P-36636;2003
P-03558;2006
P-40531;1990
P-04834;1986
P-03576;1934
P-19801;2010
P-20973;2015
P-43349;1930
P-69952;1990
P-24305;1938
P-66907;2002
P-31283;2006
P-13314;1982
P-04782;1962
P-70975;2015
P-79993;2002
P-37132;1998
P-39768;1974
P-42008;1950
P-10221;2018
P-36053;2006
P-20259;2022
P-34300;1982
P-07223;1990
P-60977;1934
P-53723;1998
P-42228;2006
P-26834;1982
P-54461;2018
P-55367;2022
P-41896;1974
P-87187;2002
P-72141;1986
P-07620;1950
P-50534;2002
P-06667;1974
P-78173;1995
P-92425;1958
P-68429;2022
P-26847;2002
P-62829;2003
P-96512;2006
P-52658;1978
P-06090;1999
P-04541;2018
P-13699;1986
P-84530;1999
P-41132;2019
P-01618;1962
P-86777;1978
P-56063;1978
P-05210;2010
P-89297;2002
P-65568;2015
P-47386;2018
P-62805;2015
P-16125;2019
P-13952;2019
P-11635;1954
P-54239;2015
P-10927;1930
P-06285;2010
P-28795;1930
P-19229;2002
P-68430;2022
P-96347;2022
P-71661;2006
P-31301;2022
P-78106;2018
P-12179;2022
P-68398;1966
P-55538;2010
P-16333;2022
P-02886;2018
P-01987;2010
P-39112;1998
P-66585;1994
P-52989;1974
P-98429;2014
P-59061;1930
P-54492;2018
P-25507;2010
P-53202;1966
P-05262;1978
P-23830;1954
P-42012;1978
P-24411;1954
P-42038;2002
P-59315;1982
P-09884;2010
P-82432;2019
P-98500;2006
P-25398;2006
P-44934;2006
P-38014;1962
P-28854;1990
P-96331;2007
P-82870;1998
P-73316;1998
P-04110;1930
P-72502;1958
P-75923;2002
P-53115;1962
P-81947;2018
P-69901;1970
P-53701;2018
P-48976;2018
P-89818;1974
P-47178;1986
P-54040;1978
P-12167;1998
P-82223;2018
P-24028;1986
P-77110;1994
P-25937;2018
P-71130;2002
P-28361;1990
P-45746;1954
P-65092;1986
P-11119;1962
P-47324;2010
P-30977;1990
P-09100;2014
P-15870;2018
P-95312;2022
P-29420;1982
P-83061;1994
P-06459;1994
P-49145;1958
P-31160;2010
P-68390;1974
P-92929;1974
P-75239;1994
P-99888;2006
P-15788;1990
P-06964;1994
P-65049;1994
P-86989;2019
P-42144;1998
P-76074;1970
P-90725;2002
P-92379;1962
P-99758;1938
P-33184;1938
P-06476;2010
P-37943;1954
P-00746;1970
P-87139;1958
P-39611;1982
P-44600;1982
P-48903;2022
P-52595;1986
P-47738;1938
P-60675;2006
P-64835;2014
P-10140;2010
P-83927;2010
P-63224;1966
P-98626;2010
P-32241;1991
P-15097;2014
P-44672;2019
P-35179;2010
P-29094;1991
P-03741;2002
P-57586;2022
P-28595;2018
P-05221;1966
P-65283;1982
P-94091;2022
P-97331;1950
P-83822;2022
P-92710;2022
P-91280;2006
P-79213;2011
P-52458;2006
P-84505;2015
P-67297;2018
P-33341;1938
P-16452;2007
P-26393;1995
P-78533;2002
P-51730;1991
P-22122;1950
P-03945;2022
P-66051;1958
P-41152;2010
P-57343;1982
P-83573;1986
P-97102;1934
P-33461;1934
P-17569;1930
P-11307;2014
P-29981;1978
P-23072;1982
P-07807;2018
P-25980;1982
P-33500;2018
P-54152;1950
P-44005;1978
P-93835;2019
P-54675;2006
P-63431;1966
P-02595;2018
P-81834;1999
P-76437;2011
P-66580;2006
P-64893;2002
P-14851;1974
P-67898;2015
P-84771;2007
P-77395;1990
P-16613;2007
P-28119;2014
P-07594;2018
P-89301;2011
P-91259;1934
P-11223;1958
P-84312;2010
P-61116;1994
P-02464;1982
P-49600;1990
P-67934;1930
P-77916;2014
P-39340;1966
P-43288;1962
P-51931;2010
P-50699;2010
P-71995;2006
P-11308;1999
P-16030;1994
P-07812;1970
P-65631;2010
P-89076;1930
P-10596;1986
P-89117;1974
P-55994;1994
P-05024;1950
P-49265;2006
P-75912;2014
P-62351;1978
P-19744;2015
P-27157;1994
P-62437;2006
P-73303;1986
P-24618;1966
P-15628;1982
P-70545;2010
P-27861;1995
P-76612;2002
P-93059;2010
P-41536;1930
P-75965;2002
P-91838;2003
P-80380;1974
P-52146;1986
P-05174;2022
P-06280;2002
P-52936;1990
P-37630;1990
P-57062;1938
P-76874;1990
P-37048;1938
P-69700;2006
P-50070;1954
P-58282;1990
P-21832;1998
P-21070;2002
P-70845;2015
P-79951;1991
P-25337;1974
P-48712;1974
P-30342;2015
P-98141;2015
P-97745;2015
P-62692;1954
P-19279;1954
P-38536;1938
P-08623;1986
P-43941;1982
P-43888;1986
P-13594;2015
P-90526;1994
P-02977;2002
P-14373;1954
P-03300;1990
P-28465;1934
P-21421;2019
P-26572;1994
P-68125;2006
P-21967;1938
P-20084;2010
P-84890;1934
P-56029;2022
P-63236;2015
P-58730;2011
P-73711;2015
P-91488;2019
P-49163;1994
P-65100;1974
P-46351;1982
P-44776;1934
P-94646;1970
P-88340;1998
P-65653;1954
P-29733;1974
P-97759;1934
P-28883;1998
P-52841;1954
P-37179;1978
P-84043;1990
P-03702;2015
P-24944;1934
P-71601;1994
P-47829;1970
P-29803;1934
P-03013;2006
P-99934;2006
P-20598;1934
P-91177;1938
P-88434;1954
P-73794;1990
P-26142;1982
P-47320;2015
P-99166;1994
P-13569;2019
P-81997;2022
P-18623;1998
P-17974;2014
P-32038;1938
P-06736;1982
P-43168;1970
P-12777;2002
P-71806;1986
P-46499;2002
P-07477;1982
P-32287;1934
P-46249;1934
P-64032;2011
P-19670;1990
P-67928;2011
P-94232;1990
P-96177;1970
P-40725;1958
P-13770;1978
P-37326;1930
P-42326;2014
P-74242;2018
P-78932;2018
P-41694;2002
P-65940;1950
P-25600;2014
P-51494;1982
P-88739;1966
P-27327;2014
P-36808;2014
P-04130;1966
P-65777;2022
P-52199;1950
P-85823;2022
P-06201;1930
P-95210;1934
P-15295;1954
P-89708;2011
P-99943;1958
P-27508;2006
P-90799;1974
P-76230;1974
P-94668;1998
P-28880;2015
P-09877;2022
P-16270;1970
P-00447;2002
P-28521;1998
P-49855;1930
P-45310;1958
P-60401;2015
P-22756;2014
P-97275;2018
P-40929;1990
P-53817;1994
P-84173;1978
P-85966;1958
P-46785;2018
P-64182;2022
P-77490;1986
P-56057;1998
P-02281;1930
P-68042;2010
P-63107;2015
P-32657;1962
P-40025;2011
P-72529;1978
P-85632;2011
P-67199;1950
P-25143;1986
P-82222;1962
P-75999;1974
P-54736;1974
P-30283;2018
P-28745;1930
P-98693;2010
P-91472;2014
P-83158;1954
P-17536;1970
P-20075;2015
P-54445;2015
P-58669;2018
P-63856;2006
P-55392;1934
P-17732;1934
P-55381;1982
P-49668;1995
P-25118;2015
P-18210;2010
P-26401;1982
P-93959;1986
P-00465;2022
P-69880;1999
P-00941;1962
P-26380;2014
P-52358;1998
P-13390;1970
P-17433;1982
P-54160;1994
P-92866;2014
P-91831;2002
P-88114;1990
P-34867;1938
P-51500;1958
P-95038;2010
P-62209;1998
P-43029;2014
P-13166;1934
P-51650;1990
P-39573;1998
P-69286;1930
P-64049;2014
P-92384;1986
P-47783;1954
P-37315;1970
P-33536;1970
P-66369;2003
P-03748;2018
P-24703;1986
P-81402;1986
P-83823;2002
P-95458;2010
P-53884;1966
P-94095;2014
P-91970;1986
P-92649;2010
P-91294;2014
P-41001;2010
P-61338;1930
P-36239;1950
P-09925;2011
P-33270;1991
P-68901;2006
P-73512;2010
P-86884;1998
P-13917;2002
P-78071;2006
P-96540;1998
P-23990;2014
P-22700;1966
P-65804;2014
P-73911;1982
P-34670;1998
P-68967;1970
P-65339;1934
P-90240;2003
P-83715;1999
P-08190;2011
P-15216;1970
P-11968;2019
P-67013;1950
P-49097;2006
P-72763;1998
P-39384;1990
P-12477;1978
P-29399;2006
P-51390;1930
P-11712;1958
P-65664;1930
P-97070;2015
P-87850;2015
P-56225;1970
P-36243;1930
P-80199;2003
P-42080;1966
P-48345;1930
P-94060;2002
P-16244;1998
P-81270;1990
P-72685;1982
P-56205;1958
P-18564;2022
P-78417;1954
P-89990;1954
P-11520;1934
P-04339;2011
P-66232;1954
P-81097;1994
P-55809;2014
P-09393;1970
P-53809;2002
P-89266;2022
P-34958;1986
P-89710;2022
P-14764;2010
P-60014;1962
P-65019;1998
P-95927;1982
P-21798;2014
P-52104;1974
P-15773;1994
P-63293;2022
P-96110;1998
P-22160;2022
P-67742;1954
P-64843;1934
P-53970;1974
P-17148;2006
P-22907;1930
P-69695;1970
P-69088;1958
P-62199;1982
P-26579;1999
P-60216;1970
P-04572;1986
P-10351;1962
P-62393;2010
P-71546;1934
P-57626;1998
P-00793;1962
P-30097;1954
P-85443;1930
P-40069;1974
P-32095;2010
P-74638;1994
P-58919;2006
P-99083;2006
P-63252;1962
P-56448;2010
P-44945;1974
P-21423;1991
P-74402;1974
P-27353;1986
P-91190;2002
P-52464;2014
P-84101;1934
P-35118;2014
P-65425;2014
P-13966;2002
P-10638;2002
P-98546;1966
P-33565;1930
P-83693;1982
P-68408;1982
P-93505;1950
P-25611;2006
P-02932;2014
P-11675;2018
P-09094;1990
P-07046;1966
P-28140;2010
P-90689;2022
P-10394;1995
P-19351;1986
P-96012;2003
P-39159;1934
P-22319;1938
P-68490;1994
P-35865;1954
P-57411;2018
P-30671;1995
P-31813;2014
P-81006;1938
P-24015;2006
P-68907;2002
P-93990;1934
P-03447;2002
P-55650;1990
P-84117;1995
P-74071;2018
P-37569;1950
P-85975;2002
P-42644;2018
P-25880;1995
P-70567;1999
P-20638;2019
P-26286;2007
P-09973;1954
P-76392;1938
P-71954;1954
P-61610;2010
P-76215;1991
P-97288;2015
P-19490;1934
P-89236;2003
P-22046;2002
P-39546;1986
P-50707;2015
P-51393;1999
P-54442;2007
P-44067;1995
P-59654;2015
P-40014;2015
P-26515;2015
P-04204;2019
P-02184;2019
P-87745;2015
P-31718;2022
P-99805;2018
P-24388;2014
P-11027;1982
P-44282;2010
P-68903;1974
P-31253;1991
P-26203;2015
P-84687;1938
P-93781;2022
P-37984;2018
P-27625;1991
P-71727;2022
P-19334;1974
P-41263;1995
P-25248;1950
P-57266;1974
P-30252;2022
P-17303;1990
P-38343;1995
P-32732;1962
P-05699;1978
P-83199;1994
P-83478;1934
P-11099;1966
P-10830;2010
P-89259;1958
P-69356;1994
P-95036;2022
P-47025;1991
P-79776;1934
P-27707;2014
P-44740;1934
P-13267;1934
P-16255;2019
P-96166;1998
P-72348;1974
P-78227;1990
P-57948;2010
P-50943;2014
P-91430;2010
P-01972;1934
P-57256;1934
P-13147;1982
P-78729;1991
P-39883;1991
P-03989;1978
P-53317;2007
P-65688;1962
P-19339;2018
P-79669;1998
P-33354;1999
P-09345;1998
P-58852;1938
P-85622;1930
P-66020;2022
P-05971;1958
P-71411;1999
P-59523;1995
P-04391;1990
P-50034;2022
P-84864;2011
P-81136;2007
P-82057;2011
P-27814;2003
P-62599;1982
P-77687;2006
P-19136;1998
P-54290;1998
P-49049;2015
P-56006;2006
P-76001;1934
P-38927;2022
P-57366;1974
P-87412;1998
P-53366;1991
P-68199;2010
P-76995;2022
P-30339;2007
P-85698;2014
P-50304;2015
P-95620;1934
P-41116;1962
P-46710;1978
P-65907;2006
P-13828;1938
P-34141;1982
P-60159;2014
P-44115;2011
P-35069;2003
P-14862;2006
P-45682;1998
P-14235;1950
P-10986;2007
P-90391;1974
P-53967;2022
P-56664;2022
P-94956;2007
P-87190;2022
P-68218;2022
P-70273;1995
P-50023;1958
P-71247;2019
P-62621;2014
P-69659;1990
P-25319;1954
P-39063;2014
P-42336;1954
P-75511;1999
P-78960;1986
P-22844;2022
P-97066;1974
P-94779;2022
P-41457;1974
P-15317;1962
P-14752;1982
P-23993;2022
P-00916;2002
P-50575;2007
P-89257;1974
P-59609;2022
P-51936;1990
P-42249;1990
P-33547;2007
P-05974;1982
P-03524;2006
P-75977;1958
P-28235;1982
P-47334;1990
P-51357;1994
P-53048;2014
P-29364;1938
